NAICS,IndustryTitle,Basis,year,tfp_pct_change,tfp_index_2017
3343,Audio and video equipment manufacturing,All workers,2024,N.A.,N.A.
3343,Audio and video equipment manufacturing,All workers,Digit,4-Digit,4-Digit
3343,Audio and video equipment manufacturing,All workers,Sector,Manufacturing,Manufacturing
3344,Semiconductors and other electronic components,All workers,1988.0,8.7,8.589
3344,Semiconductors and other electronic components,All workers,1989.0,4.8,9.001
3344,Semiconductors and other electronic components,All workers,1990.0,5.3,9.479
3344,Semiconductors and other electronic components,All workers,1991.0,7.0,10.145
3344,Semiconductors and other electronic components,All workers,1992.0,13.5,11.513
3344,Semiconductors and other electronic components,All workers,1993.0,8.7,12.514
3344,Semiconductors and other electronic components,All workers,1994.0,24.1,15.536
3344,Semiconductors and other electronic components,All workers,1995.0,41.6,21.997
3344,Semiconductors and other electronic components,All workers,1996.0,23.5,27.166
3344,Semiconductors and other electronic components,All workers,1997.0,16.5,31.643
3344,Semiconductors and other electronic components,All workers,1998.0,19.2,37.712
3344,Semiconductors and other electronic components,All workers,1999.0,29.3,48.749
3344,Semiconductors and other electronic components,All workers,2000.0,19.7,58.351
3344,Semiconductors and other electronic components,All workers,2001.0,-1.2,57.665
3344,Semiconductors and other electronic components,All workers,2002.0,4.2,60.115
3344,Semiconductors and other electronic components,All workers,2003.0,15.0,69.107
3344,Semiconductors and other electronic components,All workers,2004.0,12.2,77.548
3344,Semiconductors and other electronic components,All workers,2005.0,7.0,82.997
3344,Semiconductors and other electronic components,All workers,2006.0,0.0,82.999
3344,Semiconductors and other electronic components,All workers,2007.0,9.9,91.197
3344,Semiconductors and other electronic components,All workers,2008.0,4.2,95.068
3344,Semiconductors and other electronic components,All workers,2009.0,-13.0,82.684
3344,Semiconductors and other electronic components,All workers,2010.0,20.3,99.461
3344,Semiconductors and other electronic components,All workers,2011.0,14.7,114.082
3344,Semiconductors and other electronic components,All workers,2012.0,-31.9,77.686
3344,Semiconductors and other electronic components,All workers,2013.0,21.0,93.999
3344,Semiconductors and other electronic components,All workers,2014.0,-14.2,80.648
3344,Semiconductors and other electronic components,All workers,2015.0,5.5,85.115
3344,Semiconductors and other electronic components,All workers,2016.0,4.3,88.785
3344,Semiconductors and other electronic components,All workers,2017.0,12.6,100.0
3344,Semiconductors and other electronic components,All workers,2018.0,5.7,105.654
3344,Semiconductors and other electronic components,All workers,2019.0,-1.1,104.526
3344,Semiconductors and other electronic components,All workers,2020.0,3.7,108.399
3344,Semiconductors and other electronic components,All workers,2021.0,15.1,124.767
3344,Semiconductors and other electronic components,All workers,1987,N.A.,7.898
3344,Semiconductors and other electronic components,All workers,2022,N.A.,N.A.
3344,Semiconductors and other electronic components,All workers,2023,N.A.,N.A.
3344,Semiconductors and other electronic components,All workers,2024,N.A.,N.A.
3344,Semiconductors and other electronic components,All workers,Digit,4-Digit,4-Digit
3344,Semiconductors and other electronic components,All workers,Sector,Manufacturing,Manufacturing
3345,Electronic instruments,All workers,1988.0,2.4,79.418
3345,Electronic instruments,All workers,1989.0,-0.4,79.133
3345,Electronic instruments,All workers,1990.0,3.1,81.588
3345,Electronic instruments,All workers,1991.0,1.1,82.488
3345,Electronic instruments,All workers,1992.0,0.4,82.839
3345,Electronic instruments,All workers,1993.0,0.6,83.299
3345,Electronic instruments,All workers,1994.0,0.6,83.789
3345,Electronic instruments,All workers,1995.0,3.2,86.512
3345,Electronic instruments,All workers,1996.0,-1.2,85.472
3345,Electronic instruments,All workers,1997.0,-0.3,85.258
3345,Electronic instruments,All workers,1998.0,-1.1,84.34
3345,Electronic instruments,All workers,1999.0,-2.9,81.892
3345,Electronic instruments,All workers,2000.0,2.4,83.819
3345,Electronic instruments,All workers,2001.0,-2.4,81.831
3345,Electronic instruments,All workers,2002.0,-4.0,78.56
3345,Electronic instruments,All workers,2003.0,5.4,82.77
3345,Electronic instruments,All workers,2004.0,8.2,89.538
3345,Electronic instruments,All workers,2005.0,2.5,91.813
3345,Electronic instruments,All workers,2006.0,0.1,91.913
3345,Electronic instruments,All workers,2007.0,-0.6,91.369
3345,Electronic instruments,All workers,2008.0,-2.2,89.343
3345,Electronic instruments,All workers,2009.0,-2.8,86.883
3345,Electronic instruments,All workers,2010.0,0.6,87.389
3345,Electronic instruments,All workers,2011.0,-0.1,87.297
3345,Electronic instruments,All workers,2012.0,1.4,88.49
3345,Electronic instruments,All workers,2013.0,2.0,90.265
3345,Electronic instruments,All workers,2014.0,0.7,90.863
3345,Electronic instruments,All workers,2015.0,1.0,91.804
3345,Electronic instruments,All workers,2016.0,4.9,96.339
3345,Electronic instruments,All workers,2017.0,3.8,100.0
3345,Electronic instruments,All workers,2018.0,0.4,100.37
3345,Electronic instruments,All workers,2019.0,-2.7,97.647
3345,Electronic instruments,All workers,2020.0,-0.7,96.958
3345,Electronic instruments,All workers,2021.0,4.2,101.031
3345,Electronic instruments,All workers,1987,N.A.,77.523
3345,Electronic instruments,All workers,2022,N.A.,N.A.
3345,Electronic instruments,All workers,2023,N.A.,N.A.
3345,Electronic instruments,All workers,2024,N.A.,N.A.
3345,Electronic instruments,All workers,Digit,4-Digit,4-Digit
3345,Electronic instruments,All workers,Sector,Manufacturing,Manufacturing
3346,Manufacturing and reproducing magnetic and optical media,All workers,1988.0,-2.2,75.83
3346,Manufacturing and reproducing magnetic and optical media,All workers,1989.0,2.1,77.424
3346,Manufacturing and reproducing magnetic and optical media,All workers,1990.0,1.1,78.28
3346,Manufacturing and reproducing magnetic and optical media,All workers,1991.0,5.1,82.279
3346,Manufacturing and reproducing magnetic and optical media,All workers,1992.0,1.1,83.214
3346,Manufacturing and reproducing magnetic and optical media,All workers,1993.0,7.0,89.002
3346,Manufacturing and reproducing magnetic and optical media,All workers,1994.0,9.7,97.654
3346,Manufacturing and reproducing magnetic and optical media,All workers,1995.0,7.7,105.208
3346,Manufacturing and reproducing magnetic and optical media,All workers,1996.0,-3.3,101.705
3346,Manufacturing and reproducing magnetic and optical media,All workers,1997.0,5.5,107.284
3346,Manufacturing and reproducing magnetic and optical media,All workers,1998.0,3.2,110.769
3346,Manufacturing and reproducing magnetic and optical media,All workers,1999.0,-12.7,96.736
3346,Manufacturing and reproducing magnetic and optical media,All workers,2000.0,-4.6,92.254
3346,Manufacturing and reproducing magnetic and optical media,All workers,2001.0,-0.9,91.464
3346,Manufacturing and reproducing magnetic and optical media,All workers,2002.0,16.3,106.382
3346,Manufacturing and reproducing magnetic and optical media,All workers,2003.0,7.9,114.755
3346,Manufacturing and reproducing magnetic and optical media,All workers,2004.0,-6.8,106.925
3346,Manufacturing and reproducing magnetic and optical media,All workers,2005.0,11.3,118.958
3346,Manufacturing and reproducing magnetic and optical media,All workers,2006.0,-8.1,109.267
3346,Manufacturing and reproducing magnetic and optical media,All workers,2007.0,-1.6,107.565
3346,Manufacturing and reproducing magnetic and optical media,All workers,2008.0,1.0,108.598
3346,Manufacturing and reproducing magnetic and optical media,All workers,2009.0,-8.2,99.723
3346,Manufacturing and reproducing magnetic and optical media,All workers,2010.0,2.8,102.508
3346,Manufacturing and reproducing magnetic and optical media,All workers,2011.0,-1.3,101.222
3346,Manufacturing and reproducing magnetic and optical media,All workers,2012.0,6.9,108.251
3346,Manufacturing and reproducing magnetic and optical media,All workers,2013.0,5.9,114.628
3346,Manufacturing and reproducing magnetic and optical media,All workers,2014.0,8.4,124.269
3346,Manufacturing and reproducing magnetic and optical media,All workers,2015.0,-3.3,120.142
3346,Manufacturing and reproducing magnetic and optical media,All workers,2016.0,-7.3,111.389
3346,Manufacturing and reproducing magnetic and optical media,All workers,2017.0,-10.2,100.0
3346,Manufacturing and reproducing magnetic and optical media,All workers,2018.0,0.2,100.205
3346,Manufacturing and reproducing magnetic and optical media,All workers,2019.0,-12.0,88.209
3346,Manufacturing and reproducing magnetic and optical media,All workers,2020.0,-1.9,86.556
3346,Manufacturing and reproducing magnetic and optical media,All workers,2021.0,8.6,93.974
3346,Manufacturing and reproducing magnetic and optical media,All workers,1987,N.A.,77.542
3346,Manufacturing and reproducing magnetic and optical media,All workers,2022,N.A.,N.A.
3346,Manufacturing and reproducing magnetic and optical media,All workers,2023,N.A.,N.A.
3346,Manufacturing and reproducing magnetic and optical media,All workers,2024,N.A.,N.A.
3346,Manufacturing and reproducing magnetic and optical media,All workers,Digit,4-Digit,4-Digit
3346,Manufacturing and reproducing magnetic and optical media,All workers,Sector,Manufacturing,Manufacturing
3351,Electric lighting equipment,All workers,1988.0,1.4,84.231
3351,Electric lighting equipment,All workers,1989.0,-3.9,80.945
3351,Electric lighting equipment,All workers,1990.0,-1.7,79.542
3351,Electric lighting equipment,All workers,1991.0,-0.8,78.924
3351,Electric lighting equipment,All workers,1992.0,3.0,81.256
3351,Electric lighting equipment,All workers,1993.0,-3.1,78.759
3351,Electric lighting equipment,All workers,1994.0,5.7,83.247
3351,Electric lighting equipment,All workers,1995.0,0.5,83.639
3351,Electric lighting equipment,All workers,1996.0,1.3,84.723
3351,Electric lighting equipment,All workers,1997.0,1.9,86.368
3351,Electric lighting equipment,All workers,1998.0,0.3,86.636
3351,Electric lighting equipment,All workers,1999.0,-3.4,83.68
3351,Electric lighting equipment,All workers,2000.0,1.4,84.891
3351,Electric lighting equipment,All workers,2001.0,-2.3,82.91
3351,Electric lighting equipment,All workers,2002.0,2.0,84.562
3351,Electric lighting equipment,All workers,2003.0,-3.3,81.799
3351,Electric lighting equipment,All workers,2004.0,5.2,86.084
3351,Electric lighting equipment,All workers,2005.0,2.0,87.782
3351,Electric lighting equipment,All workers,2006.0,4.4,91.61
3351,Electric lighting equipment,All workers,2007.0,2.1,93.515
3351,Electric lighting equipment,All workers,2008.0,-2.9,90.764
3351,Electric lighting equipment,All workers,2009.0,-8.6,82.957
3351,Electric lighting equipment,All workers,2010.0,4.9,86.985
3351,Electric lighting equipment,All workers,2011.0,3.7,90.228
3351,Electric lighting equipment,All workers,2012.0,0.7,90.82
3351,Electric lighting equipment,All workers,2013.0,1.6,92.318
3351,Electric lighting equipment,All workers,2014.0,2.9,94.963
3351,Electric lighting equipment,All workers,2015.0,0.4,95.346
3351,Electric lighting equipment,All workers,2016.0,0.8,96.14
3351,Electric lighting equipment,All workers,2017.0,4.0,100.0
3351,Electric lighting equipment,All workers,2018.0,3.9,103.923
3351,Electric lighting equipment,All workers,2019.0,-8.8,94.786
3351,Electric lighting equipment,All workers,2020.0,-4.8,90.234
3351,Electric lighting equipment,All workers,2021.0,13.8,102.677
3351,Electric lighting equipment,All workers,1987,N.A.,83.06
3351,Electric lighting equipment,All workers,2022,N.A.,N.A.
3351,Electric lighting equipment,All workers,2023,N.A.,N.A.
3351,Electric lighting equipment,All workers,2024,N.A.,N.A.
3351,Electric lighting equipment,All workers,Digit,4-Digit,4-Digit
3351,Electric lighting equipment,All workers,Sector,Manufacturing,Manufacturing
3352,Household appliances,All workers,1988.0,2.8,63.145
3352,Household appliances,All workers,1989.0,-2.2,61.78
3352,Household appliances,All workers,1990.0,-0.1,61.692
3352,Household appliances,All workers,1991.0,-0.2,61.553
3352,Household appliances,All workers,1992.0,5.1,64.716
3352,Household appliances,All workers,1993.0,5.0,67.922
3352,Household appliances,All workers,1994.0,7.9,73.265
3352,Household appliances,All workers,1995.0,-0.9,72.599
3352,Household appliances,All workers,1996.0,-1.6,71.452
3352,Household appliances,All workers,1997.0,3.0,73.612
3352,Household appliances,All workers,1998.0,-0.6,73.207
3352,Household appliances,All workers,1999.0,-0.2,73.07
3352,Household appliances,All workers,2000.0,3.7,75.759
3352,Household appliances,All workers,2001.0,-0.3,75.55
3352,Household appliances,All workers,2002.0,3.8,78.446
3352,Household appliances,All workers,2003.0,4.7,82.119
3352,Household appliances,All workers,2004.0,6.1,87.11
3352,Household appliances,All workers,2005.0,4.2,90.727
3352,Household appliances,All workers,2006.0,2.7,93.213
3352,Household appliances,All workers,2007.0,2.7,95.758
3352,Household appliances,All workers,2008.0,-3.7,92.191
3352,Household appliances,All workers,2009.0,-3.6,88.846
3352,Household appliances,All workers,2010.0,1.7,90.37
3352,Household appliances,All workers,2011.0,2.3,92.447
3352,Household appliances,All workers,2012.0,4.9,97.011
3352,Household appliances,All workers,2013.0,-5.1,92.095
3352,Household appliances,All workers,2014.0,3.1,94.952
3352,Household appliances,All workers,2015.0,1.1,95.973
3352,Household appliances,All workers,2016.0,3.7,99.496
3352,Household appliances,All workers,2017.0,0.5,100.0
3352,Household appliances,All workers,2018.0,1.4,101.441
3352,Household appliances,All workers,2019.0,-0.7,100.693
3352,Household appliances,All workers,2020.0,2.5,103.203
3352,Household appliances,All workers,2021.0,9.0,112.514
3352,Household appliances,All workers,1987,N.A.,61.403
3352,Household appliances,All workers,2022,N.A.,N.A.
3352,Household appliances,All workers,2023,N.A.,N.A.
3352,Household appliances,All workers,2024,N.A.,N.A.
3352,Household appliances,All workers,Digit,4-Digit,4-Digit
3352,Household appliances,All workers,Sector,Manufacturing,Manufacturing
3353,Electrical equipment,All workers,1988.0,5.3,104.067
3353,Electrical equipment,All workers,1989.0,-1.8,102.152
3353,Electrical equipment,All workers,1990.0,-0.7,101.467
3353,Electrical equipment,All workers,1991.0,-2.8,98.579
3353,Electrical equipment,All workers,1992.0,4.3,102.834
3353,Electrical equipment,All workers,1993.0,4.4,107.331
3353,Electrical equipment,All workers,1994.0,3.3,110.832
3353,Electrical equipment,All workers,1995.0,5.0,116.343
3353,Electrical equipment,All workers,1996.0,-0.9,115.305
3353,Electrical equipment,All workers,1997.0,-2.7,112.241
3353,Electrical equipment,All workers,1998.0,-3.0,108.881
3353,Electrical equipment,All workers,1999.0,-3.3,105.256
3353,Electrical equipment,All workers,2000.0,0.9,106.221
3353,Electrical equipment,All workers,2001.0,-4.5,101.431
3353,Electrical equipment,All workers,2002.0,0.3,101.715
3353,Electrical equipment,All workers,2003.0,2.3,104.019
3353,Electrical equipment,All workers,2004.0,5.9,110.171
3353,Electrical equipment,All workers,2005.0,-0.8,109.331
3353,Electrical equipment,All workers,2006.0,3.0,112.568
3353,Electrical equipment,All workers,2007.0,1.7,114.429
3353,Electrical equipment,All workers,2008.0,-1.3,112.906
3353,Electrical equipment,All workers,2009.0,-7.9,103.949
3353,Electrical equipment,All workers,2010.0,3.5,107.621
3353,Electrical equipment,All workers,2011.0,2.2,110.012
3353,Electrical equipment,All workers,2012.0,-5.8,103.586
3353,Electrical equipment,All workers,2013.0,0.2,103.785
3353,Electrical equipment,All workers,2014.0,1.0,104.858
3353,Electrical equipment,All workers,2015.0,-5.2,99.377
3353,Electrical equipment,All workers,2016.0,-1.9,97.52
3353,Electrical equipment,All workers,2017.0,2.5,100.0
3353,Electrical equipment,All workers,2018.0,2.2,102.164
3353,Electrical equipment,All workers,2019.0,-0.4,101.709
3353,Electrical equipment,All workers,2020.0,0.3,102.027
3353,Electrical equipment,All workers,2021.0,7.6,109.787
3353,Electrical equipment,All workers,1987,N.A.,98.79
3353,Electrical equipment,All workers,2022,N.A.,N.A.
3353,Electrical equipment,All workers,2023,N.A.,N.A.
3353,Electrical equipment,All workers,2024,N.A.,N.A.
3353,Electrical equipment,All workers,Digit,4-Digit,4-Digit
3353,Electrical equipment,All workers,Sector,Manufacturing,Manufacturing
3359,Other electrical equipment and components,All workers,1988.0,0.6,87.207
3359,Other electrical equipment and components,All workers,1989.0,-4.2,83.543
3359,Other electrical equipment and components,All workers,1990.0,0.3,83.766
3359,Other electrical equipment and components,All workers,1991.0,-0.5,83.314
3359,Other electrical equipment and components,All workers,1992.0,3.3,86.031
3359,Other electrical equipment and components,All workers,1993.0,2.0,87.78
3359,Other electrical equipment and components,All workers,1994.0,2.8,90.216
3359,Other electrical equipment and components,All workers,1995.0,2.6,92.526
3359,Other electrical equipment and components,All workers,1996.0,0.5,92.954
3359,Other electrical equipment and components,All workers,1997.0,0.4,93.309
3359,Other electrical equipment and components,All workers,1998.0,0.8,94.055
3359,Other electrical equipment and components,All workers,1999.0,0.5,94.489
3359,Other electrical equipment and components,All workers,2000.0,1.2,95.592
3359,Other electrical equipment and components,All workers,2001.0,-5.7,90.142
3359,Other electrical equipment and components,All workers,2002.0,2.8,92.673
3359,Other electrical equipment and components,All workers,2003.0,3.8,96.157
3359,Other electrical equipment and components,All workers,2004.0,0.1,96.277
3359,Other electrical equipment and components,All workers,2005.0,1.7,97.869
3359,Other electrical equipment and components,All workers,2006.0,-0.8,97.044
3359,Other electrical equipment and components,All workers,2007.0,1.5,98.546
3359,Other electrical equipment and components,All workers,2008.0,-1.9,96.692
3359,Other electrical equipment and components,All workers,2009.0,-4.7,92.105
3359,Other electrical equipment and components,All workers,2010.0,10.7,101.966
3359,Other electrical equipment and components,All workers,2011.0,2.8,104.852
3359,Other electrical equipment and components,All workers,2012.0,-0.2,104.694
3359,Other electrical equipment and components,All workers,2013.0,-0.7,103.998
3359,Other electrical equipment and components,All workers,2014.0,0.3,104.272
3359,Other electrical equipment and components,All workers,2015.0,-0.7,103.561
3359,Other electrical equipment and components,All workers,2016.0,0.4,104.018
3359,Other electrical equipment and components,All workers,2017.0,-3.9,100.0
3359,Other electrical equipment and components,All workers,2018.0,1.5,101.464
3359,Other electrical equipment and components,All workers,2019.0,-1.7,99.742
3359,Other electrical equipment and components,All workers,2020.0,0.2,99.964
3359,Other electrical equipment and components,All workers,2021.0,4.9,104.879
3359,Other electrical equipment and components,All workers,1987,N.A.,86.707
3359,Other electrical equipment and components,All workers,2022,N.A.,N.A.
3359,Other electrical equipment and components,All workers,2023,N.A.,N.A.
3359,Other electrical equipment and components,All workers,2024,N.A.,N.A.
3359,Other electrical equipment and components,All workers,Digit,4-Digit,4-Digit
3359,Other electrical equipment and components,All workers,Sector,Manufacturing,Manufacturing
3361,Motor vehicles,All workers,1988.0,2.8,93.74
3361,Motor vehicles,All workers,1989.0,4.7,98.105
3361,Motor vehicles,All workers,1990.0,-6.2,92.001
3361,Motor vehicles,All workers,1991.0,1.2,93.084
3361,Motor vehicles,All workers,1992.0,-4.0,89.317
3361,Motor vehicles,All workers,1993.0,-2.6,86.997
3361,Motor vehicles,All workers,1994.0,-1.1,86.08
3361,Motor vehicles,All workers,1995.0,2.5,88.194
3361,Motor vehicles,All workers,1996.0,-0.4,87.822
3361,Motor vehicles,All workers,1997.0,6.6,93.66
3361,Motor vehicles,All workers,1998.0,-1.9,91.878
3361,Motor vehicles,All workers,1999.0,2.2,93.911
3361,Motor vehicles,All workers,2000.0,-5.3,88.948
3361,Motor vehicles,All workers,2001.0,-0.7,88.366
3361,Motor vehicles,All workers,2002.0,10.7,97.822
3361,Motor vehicles,All workers,2003.0,2.9,100.647
3361,Motor vehicles,All workers,2004.0,-2.9,97.772
3361,Motor vehicles,All workers,2005.0,2.1,99.814
3361,Motor vehicles,All workers,2006.0,4.9,104.739
3361,Motor vehicles,All workers,2007.0,4.4,109.387
3361,Motor vehicles,All workers,2008.0,-5.0,103.924
3361,Motor vehicles,All workers,2009.0,-3.8,99.95
3361,Motor vehicles,All workers,2010.0,12.7,112.685
3361,Motor vehicles,All workers,2011.0,-5.0,107.023
3361,Motor vehicles,All workers,2012.0,-0.9,106.062
3361,Motor vehicles,All workers,2013.0,-0.6,105.459
3361,Motor vehicles,All workers,2014.0,-0.6,104.786
3361,Motor vehicles,All workers,2015.0,-1.8,102.887
3361,Motor vehicles,All workers,2016.0,-0.6,102.237
3361,Motor vehicles,All workers,2017.0,-2.2,100.0
3361,Motor vehicles,All workers,2018.0,0.9,100.949
3361,Motor vehicles,All workers,2019.0,-0.2,100.782
3361,Motor vehicles,All workers,2020.0,-1.4,99.413
3361,Motor vehicles,All workers,2021.0,1.8,101.225
3361,Motor vehicles,All workers,1987,N.A.,91.224
3361,Motor vehicles,All workers,2022,N.A.,N.A.
3361,Motor vehicles,All workers,2023,N.A.,N.A.
3361,Motor vehicles,All workers,2024,N.A.,N.A.
3361,Motor vehicles,All workers,Digit,4-Digit,4-Digit
3361,Motor vehicles,All workers,Sector,Manufacturing,Manufacturing
3362,Motor vehicle bodies and trailers,All workers,1988.0,-4.4,101.805
3362,Motor vehicle bodies and trailers,All workers,1989.0,-2.1,99.674
3362,Motor vehicle bodies and trailers,All workers,1990.0,0.0,99.625
3362,Motor vehicle bodies and trailers,All workers,1991.0,-2.1,97.573
3362,Motor vehicle bodies and trailers,All workers,1992.0,1.8,99.356
3362,Motor vehicle bodies and trailers,All workers,1993.0,3.4,102.775
3362,Motor vehicle bodies and trailers,All workers,1994.0,5.1,108.024
3362,Motor vehicle bodies and trailers,All workers,1995.0,3.2,111.51
3362,Motor vehicle bodies and trailers,All workers,1996.0,-2.0,109.235
3362,Motor vehicle bodies and trailers,All workers,1997.0,-4.1,104.79
3362,Motor vehicle bodies and trailers,All workers,1998.0,-1.4,103.304
3362,Motor vehicle bodies and trailers,All workers,1999.0,0.9,104.268
3362,Motor vehicle bodies and trailers,All workers,2000.0,-1.6,102.567
3362,Motor vehicle bodies and trailers,All workers,2001.0,-6.8,95.6
3362,Motor vehicle bodies and trailers,All workers,2002.0,4.5,99.912
3362,Motor vehicle bodies and trailers,All workers,2003.0,2.4,102.266
3362,Motor vehicle bodies and trailers,All workers,2004.0,1.3,103.629
3362,Motor vehicle bodies and trailers,All workers,2005.0,-0.6,102.959
3362,Motor vehicle bodies and trailers,All workers,2006.0,1.0,103.941
3362,Motor vehicle bodies and trailers,All workers,2007.0,-0.4,103.489
3362,Motor vehicle bodies and trailers,All workers,2008.0,-2.0,101.456
3362,Motor vehicle bodies and trailers,All workers,2009.0,-5.0,96.41
3362,Motor vehicle bodies and trailers,All workers,2010.0,4.7,100.983
3362,Motor vehicle bodies and trailers,All workers,2011.0,1.8,102.778
3362,Motor vehicle bodies and trailers,All workers,2012.0,1.6,104.432
3362,Motor vehicle bodies and trailers,All workers,2013.0,0.7,105.176
3362,Motor vehicle bodies and trailers,All workers,2014.0,-1.6,103.542
3362,Motor vehicle bodies and trailers,All workers,2015.0,-4.5,98.878
3362,Motor vehicle bodies and trailers,All workers,2016.0,-1.5,97.418
3362,Motor vehicle bodies and trailers,All workers,2017.0,2.7,100.0
3362,Motor vehicle bodies and trailers,All workers,2018.0,-1.6,98.407
3362,Motor vehicle bodies and trailers,All workers,2019.0,-1.6,96.815
3362,Motor vehicle bodies and trailers,All workers,2020.0,-2.6,94.292
3362,Motor vehicle bodies and trailers,All workers,2021.0,1.7,95.848
3362,Motor vehicle bodies and trailers,All workers,1987,N.A.,106.498
3362,Motor vehicle bodies and trailers,All workers,2022,N.A.,N.A.
3362,Motor vehicle bodies and trailers,All workers,2023,N.A.,N.A.
3362,Motor vehicle bodies and trailers,All workers,2024,N.A.,N.A.
3362,Motor vehicle bodies and trailers,All workers,Digit,4-Digit,4-Digit
3362,Motor vehicle bodies and trailers,All workers,Sector,Manufacturing,Manufacturing
3363,Motor vehicle parts,All workers,1988.0,1.9,66.331
3363,Motor vehicle parts,All workers,1989.0,-2.2,64.893
3363,Motor vehicle parts,All workers,1990.0,-2.0,63.617
3363,Motor vehicle parts,All workers,1991.0,4.8,66.687
3363,Motor vehicle parts,All workers,1992.0,-0.5,66.372
3363,Motor vehicle parts,All workers,1993.0,5.2,69.835
3363,Motor vehicle parts,All workers,1994.0,5.3,73.527
3363,Motor vehicle parts,All workers,1995.0,1.2,74.421
3363,Motor vehicle parts,All workers,1996.0,0.2,74.587
3363,Motor vehicle parts,All workers,1997.0,1.2,75.477
3363,Motor vehicle parts,All workers,1998.0,1.5,76.576
3363,Motor vehicle parts,All workers,1999.0,2.4,78.415
3363,Motor vehicle parts,All workers,2000.0,1.0,79.203
3363,Motor vehicle parts,All workers,2001.0,-2.0,77.595
3363,Motor vehicle parts,All workers,2002.0,7.0,83.013
3363,Motor vehicle parts,All workers,2003.0,2.3,84.884
3363,Motor vehicle parts,All workers,2004.0,3.4,87.795
3363,Motor vehicle parts,All workers,2005.0,2.2,89.716
3363,Motor vehicle parts,All workers,2006.0,2.6,92.035
3363,Motor vehicle parts,All workers,2007.0,-1.1,90.999
3363,Motor vehicle parts,All workers,2008.0,0.7,91.611
3363,Motor vehicle parts,All workers,2009.0,0.9,92.422
3363,Motor vehicle parts,All workers,2010.0,6.4,98.367
3363,Motor vehicle parts,All workers,2011.0,0.1,98.432
3363,Motor vehicle parts,All workers,2012.0,-0.8,97.613
3363,Motor vehicle parts,All workers,2013.0,0.5,98.068
3363,Motor vehicle parts,All workers,2014.0,0.8,98.835
3363,Motor vehicle parts,All workers,2015.0,-1.1,97.744
3363,Motor vehicle parts,All workers,2016.0,-0.1,97.629
3363,Motor vehicle parts,All workers,2017.0,2.4,100.0
3363,Motor vehicle parts,All workers,2018.0,1.2,101.203
3363,Motor vehicle parts,All workers,2019.0,-1.9,99.304
3363,Motor vehicle parts,All workers,2020.0,-2.1,97.264
3363,Motor vehicle parts,All workers,2021.0,9.2,106.252
3363,Motor vehicle parts,All workers,1987,N.A.,65.065
3363,Motor vehicle parts,All workers,2022,N.A.,N.A.
3363,Motor vehicle parts,All workers,2023,N.A.,N.A.
3363,Motor vehicle parts,All workers,2024,N.A.,N.A.
3363,Motor vehicle parts,All workers,Digit,4-Digit,4-Digit
3363,Motor vehicle parts,All workers,Sector,Manufacturing,Manufacturing
3364,Aerospace products and parts,All workers,1988.0,-2.3,84.455
3364,Aerospace products and parts,All workers,1989.0,-1.1,83.554
3364,Aerospace products and parts,All workers,1990.0,-1.3,82.493
3364,Aerospace products and parts,All workers,1991.0,2.9,84.853
3364,Aerospace products and parts,All workers,1992.0,-0.8,84.157
3364,Aerospace products and parts,All workers,1993.0,1.6,85.513
3364,Aerospace products and parts,All workers,1994.0,-3.4,82.565
3364,Aerospace products and parts,All workers,1995.0,0.0,82.567
3364,Aerospace products and parts,All workers,1996.0,2.2,84.385
3364,Aerospace products and parts,All workers,1997.0,-1.7,82.987
3364,Aerospace products and parts,All workers,1998.0,14.1,94.659
3364,Aerospace products and parts,All workers,1999.0,-3.2,91.651
3364,Aerospace products and parts,All workers,2000.0,-11.0,81.56
3364,Aerospace products and parts,All workers,2001.0,6.9,87.226
3364,Aerospace products and parts,All workers,2002.0,-0.1,87.152
3364,Aerospace products and parts,All workers,2003.0,-2.1,85.365
3364,Aerospace products and parts,All workers,2004.0,-1.3,84.229
3364,Aerospace products and parts,All workers,2005.0,3.5,87.216
3364,Aerospace products and parts,All workers,2006.0,-1.8,85.633
3364,Aerospace products and parts,All workers,2007.0,12.3,96.157
3364,Aerospace products and parts,All workers,2008.0,-3.2,93.086
3364,Aerospace products and parts,All workers,2009.0,-1.4,91.79
3364,Aerospace products and parts,All workers,2010.0,6.1,97.358
3364,Aerospace products and parts,All workers,2011.0,-1.6,95.79
3364,Aerospace products and parts,All workers,2012.0,0.2,95.967
3364,Aerospace products and parts,All workers,2013.0,0.6,96.507
3364,Aerospace products and parts,All workers,2014.0,5.5,101.84
3364,Aerospace products and parts,All workers,2015.0,-1.6,100.237
3364,Aerospace products and parts,All workers,2016.0,-7.2,93.018
3364,Aerospace products and parts,All workers,2017.0,7.5,100.0
3364,Aerospace products and parts,All workers,2018.0,1.3,101.305
3364,Aerospace products and parts,All workers,2019.0,-9.6,91.598
3364,Aerospace products and parts,All workers,2020.0,-17.9,75.171
3364,Aerospace products and parts,All workers,2021.0,9.3,82.166
3364,Aerospace products and parts,All workers,1987,N.A.,86.415
3364,Aerospace products and parts,All workers,2022,N.A.,N.A.
3364,Aerospace products and parts,All workers,2023,N.A.,N.A.
3364,Aerospace products and parts,All workers,2024,N.A.,N.A.
3364,Aerospace products and parts,All workers,Digit,4-Digit,4-Digit
3364,Aerospace products and parts,All workers,Sector,Manufacturing,Manufacturing
3365,Railroad rolling stock manufacturing,All workers,1988.0,2.3,83.001
