year,vcnaics3,firms,estabs,emp,denom,estabs_entry,estabs_entry_rate,estabs_exit,estabs_exit_rate,job_creation,job_creation_births,job_creation_continuers,job_creation_rate_births,job_creation_rate,job_destruction,job_destruction_deaths,job_destruction_continuers,job_destruction_rate_deaths,job_destruction_rate,net_job_creation,net_job_creation_rate,reallocation_rate,firmdeath_firms,firmdeath_estabs,firmdeath_emp
2009,485,13561,16231,437056,443703,2066,12.735,2051,12.642,54985,21059,33926,4.746,12.392,69358,21521,47837,4.850,15.632,-14373,-3.239,24.785,1448,1451,11583
2009,486,193,2772,41308,40760,174,6.260,189,6.800,5079,2181,2898,5.351,12.461,4089,1279,2810,3.138,10.032,990,2.429,20.064,22,22,103
2009,487,1756,1859,21304,22225,229,12.030,318,16.706,2975,1039,1936,4.675,13.386,4768,1288,3480,5.795,21.454,-1793,-8.068,26.772,220,222,975
2009,488,28726,38523,600821,622277,3855,9.938,4390,11.317,83209,29772,53437,4.784,13.372,125767,38501,87266,6.187,20.211,-42558,-6.839,26.743,2637,2793,22375
2009,492,6980,12708,548206,571958,1464,11.470,1576,12.347,30403,12710,17693,2.222,5.316,80238,10040,70198,1.755,14.029,-49835,-8.713,10.631,910,919,4930
2009,493,6856,14098,682954,697525,1314,9.328,1290,9.158,85506,36940,48566,5.296,12.258,114864,37082,77782,5.316,16.467,-29358,-4.209,24.517,423,468,7989
2009,511,19021,27622,965018,1012965,2417,8.625,3219,11.487,91538,33581,57957,3.315,9.037,187660,53126,134534,5.245,18.526,-96122,-9.489,18.073,1745,1818,23012
2009,512,15375,19015,338226,344982,2511,13.059,2936,15.270,43058,17424,25634,5.051,12.481,55960,15910,40050,4.612,16.221,-12902,-3.740,24.962,1907,1946,7632
2009,515,4536,9391,270917,279983,957,10.122,1085,11.475,23524,11100,12424,3.965,8.402,41690,12153,29537,4.341,14.890,-18166,-6.488,16.804,304,318,2674
2009,517,8887,49955,1181440,1189096,7707,15.370,8081,16.116,176372,80348,96024,6.757,14.832,193276,73015,120261,6.140,16.254,-16904,-1.422,29.665,1315,1411,12590
2009,518,7958,11850,394884,396442,1845,13.958,4582,34.664,67977,34205,33772,8.628,17.147,70540,29708,40832,7.494,17.793,-2563,-0.647,34.294,813,826,8157
2009,519,5978,7385,139053,139688,1185,16.413,855,11.842,25120,10872,14248,7.783,17.983,26164,7542,18622,5.399,18.730,-1044,-0.747,35.966,538,546,3426
2009,521,13,48,18775,18894,D,D,D,D,994,D,972,D,5.261,1164,D,1034,D,6.161,-170,-0.900,10.522,0,0,0
2009,522,44884,202318,2855837,2944440,13729,6.577,26605,12.745,349585,131616,217969,4.470,11.873,525996,180189,345807,6.120,17.864,-176411,-5.991,23.745,9678,11041,52954
2009,523,48630,84849,920518,942432,12762,15.187,11127,13.241,153394,77127,76267,8.184,16.276,197088,46619,150469,4.947,20.913,-43694,-4.636,32.553,4999,5056,19068
2009,524,124670,166796,2355757,2367799,14565,8.668,17047,10.145,272986,107724,165262,4.550,11.529,297754,102343,195411,4.322,12.575,-24768,-1.046,23.058,9320,9471,34130
2009,525,660,676,7880,8679,179,26.637,171,25.446,2392,1953,439,22.504,27.562,3946,1660,2286,19.128,45.469,-1554,-17.906,55.125,138,139,1329
2009,531,201778,246874,1427700,1471678,28228,11.162,40269,15.923,232469,105340,127129,7.158,15.796,320001,134993,185008,9.173,21.744,-87532,-5.948,31.592,26116,26382,79006
2009,532,22910,58021,555837,586064,3796,6.411,6178,10.434,59610,21840,37770,3.727,10.171,120645,36825,83820,6.283,20.586,-61035,-10.414,20.342,2699,2861,14294
2009,533,1979,2083,33159,32898,260,12.425,279,13.333,5230,2300,2930,6.991,15.898,4689,2054,2635,6.244,14.253,541,1.644,28.506,197,197,1001
2009,541,647986,729092,7791191,7879376,84251,11.491,92469,12.612,1205625,475055,730570,6.029,15.301,1380670,460940,919730,5.850,17.523,-175045,-2.222,30.602,62420,62930,254564
2009,551,26703,50351,2817786,2853174,4357,8.633,4596,9.106,408766,140104,268662,4.910,14.327,479402,123869,355533,4.341,16.802,-70636,-2.476,28.653,993,1124,18573
2009,561,258239,312505,8253073,8789863,39250,12.417,46418,14.685,1314180,459583,854597,5.229,14.951,2394880,608925,1785955,6.928,27.246,-1080700,-12.295,29.902,28276,28638,312912
2009,562,15781,20252,349427,358575,1664,8.172,1886,9.262,42906,15812,27094,4.410,11.966,60929,16823,44106,4.692,16.992,-18023,-5.026,23.931,1260,1279,8702
2009,611,70366,80378,3187937,3150715,8221,10.283,7361,9.207,280652,55530,225122,1.762,8.908,207087,52832,154255,1.677,6.573,73565,2.335,13.145,5266,5327,37058
2009,621,437929,522348,6025551,5946390,42182,8.134,34639,6.680,874840,290240,584600,4.881,14.712,716484,235719,480765,3.964,12.049,158356,2.663,24.098,23552,24166,141651
2009,622,3829,6849,5628558,5600610,342,5.048,194,2.863,255752,44144,211608,0.788,4.567,198410,57214,141196,1.022,3.543,57342,1.024,7.085,76,80,29510
2009,623,33294,74745,3173626,3147651,4728,6.341,4357,5.844,311691,92027,219664,2.924,9.902,257380,96155,161225,3.055,8.177,54311,1.725,16.354,2011,2145,59510
2009,624,108220,148451,2649631,2635950,13517,9.175,11251,7.637,348474,97452,251022,3.697,13.220,320046,93774,226272,3.558,12.142,28428,1.078,24.283,7706,7856,65147
2009,711,31565,32378,427113,437406,4710,14.420,5281,16.168,63817,19267,44550,4.405,14.590,84636,24268,60368,5.548,19.350,-20819,-4.760,29.180,3469,3481,15694
2009,712,6293,6779,128750,131161,333,4.911,336,4.955,8663,1665,6998,1.269,6.605,13247,1292,11955,0.985,10.100,-4584,-3.495,13.210,214,215,928
2009,713,53197,60959,1451767,1470346,6430,10.473,7303,11.895,173373,61501,111872,4.183,11.791,211546,59344,152202,4.036,14.387,-38173,-2.596,23.583,5671,5715,45814
2009,721,45305,56505,1846897,1913058,5370,9.531,5047,8.958,182172,99676,82496,5.210,9.523,315769,71898,243871,3.758,16.506,-133597,-6.983,19.045,3482,3533,45112
2009,722,374179,523285,9595082,9768322,60649,11.603,59458,11.375,1435247,754450,680797,7.723,14.693,1780350,607543,1172807,6.220,18.226,-345103,-3.533,29.386,45190,46359,418891
2009,811,180108,196527,1187737,1231393,16155,8.097,22127,11.091,154241,59625,94616,4.842,12.526,241843,77835,164008,6.321,19.640,-87602,-7.114,25.051,15782,16022,53190
2009,812,151417,188836,1315213,1339311,20298,10.706,21828,11.513,198302,84106,114196,6.280,14.806,245169,96835,148334,7.230,18.306,-46867,-3.499,29.613,15641,16328,65790
2009,813,280368,289253,2752439,2777800,14770,5.116,13641,4.725,263686,48796,214890,1.757,9.493,315895,47631,268264,1.715,11.372,-52209,-1.880,18.985,9036,9052,33138
2010,113,7657,7793,53514,53092,735,9.281,987,12.464,9193,2358,6835,4.441,17.315,8365,2902,5463,5.466,15.756,828,1.560,31.511,648,652,1987
2010,114,1417,1428,7543,7245,228,16.090,206,14.538,1751,611,1140,8.433,24.168,1185,621,564,8.571,16.356,566,7.812,32.712,122,122,319
2010,115,8176,8718,90330,89250,1002,11.522,959,11.027,15949,4846,11103,5.430,17.870,13808,4353,9455,4.877,15.471,2141,2.399,30.942,636,636,3342
2010,211,5754,7042,108214,107845,593,8.401,627,8.882,13949,5039,8910,4.672,12.934,13334,4763,8571,4.417,12.364,615,0.570,24.728,400,404,2050
2010,212,3664,6205,192297,195594,450,7.192,554,8.854,23668,6794,16874,3.474,12.101,30404,6028,24376,3.082,15.544,-6736,-3.444,24.201,301,306,2731
2010,213,9119,11384,286037,292622,1291,11.293,1387,12.133,49894,20543,29351,7.020,17.051,62988,15147,47841,5.176,21.525,-13094,-4.475,34.101,876,878,7381
2010,221,5420,17196,639651,640686,1111,6.546,664,3.912,41281,14918,26363,2.328,6.443,43266,10676,32590,1.666,6.753,-1985,-0.310,12.887,179,181,1287
2010,236,160839,163739,1146085,1212029,25396,14.946,37748,22.216,223362,94166,129196,7.769,18.429,356156,113566,242590,9.370,29.385,-132794,-10.956,36.858,24364,24399,75520
2010,237,35535,37923,841306,870642,3077,7.883,5298,13.573,127177,32443,94734,3.726,14.607,186956,33226,153730,3.816,21.473,-59779,-6.866,29.215,3587,3604,21104
2010,238,363580,370238,3363146,3562267,41425,10.847,64763,16.958,551984,162353,389631,4.558,15.495,950859,240323,710536,6.746,26.693,-398875,-11.197,30.991,41507,41567,160488
2010,311,19144,23247,1426027,1428554,1734,7.478,1613,6.957,102201,22172,80029,1.552,7.154,106580,33444,73136,2.341,7.461,-4379,-0.307,14.308,1134,1138,9905
2010,312,3309,3899,139427,141484,434,11.391,256,6.719,10687,2840,7847,2.007,7.554,14775,4112,10663,2.906,10.443,-4088,-2.889,15.107,175,175,1035
2010,313,2088,2360,109576,114896,150,6.200,269,11.118,8423,2089,6334,1.818,7.331,18773,7129,11644,6.205,16.339,-10350,-9.008,14.662,182,185,1917
2010,314,5582,5812,112150,115193,451,7.558,761,12.753,11500,2961,8539,2.570,9.983,17434,4524,12910,3.927,15.135,-5934,-5.151,19.966,566,566,2417
2010,315,5958,6056,118602,122890,849,13.600,1222,19.575,20377,6783,13594,5.520,16.581,28878,12233,16645,9.954,23.499,-8501,-6.918,33.163,1039,1044,9262
2010,316,1037,1076,26828,28019,81,7.387,122,11.126,1756,244,1512,0.871,6.267,4062,786,3276,2.805,14.497,-2306,-8.230,12.534,88,88,409
2010,321,11918,13707,352245,368911,815,5.764,1679,11.875,35131,9823,25308,2.663,9.523,68185,21335,46850,5.783,18.483,-33054,-8.960,19.046,1095,1104,9722
2010,322,2878,4488,365884,373013,164,3.617,257,5.668,18069,3660,14409,0.981,4.844,32532,9492,23040,2.545,8.721,-14463,-3.877,9.688,154,154,1828
2010,323,26319,27676,499575,524969,1382,4.862,2876,10.119,33382,10849,22533,2.067,6.359,84421,26756,57665,5.097,16.081,-51039,-9.722,12.718,2299,2305,15852
2010,324,1000,2165,99728,100907,167,7.766,138,6.417,6189,2665,3524,2.641,6.133,8808,2159,6649,2.140,8.729,-2619,-2.595,12.267,53,54,338
2010,325,9029,12447,722746,733276,704,5.621,861,6.874,53199,15155,38044,2.067,7.255,74001,15407,58594,2.101,10.092,-20802,-2.837,14.510,522,528,5833
2010,326,9786,12552,667469,678571,520,4.077,928,7.275,57347,13135,44212,1.936,8.451,79956,26780,53176,3.947,11.783,-22609,-3.332,16.902,572,580,8706
2010,327,9460,15159,344047,362267,767,4.974,1288,8.353,27898,7086,20812,1.956,7.701,64754,14339,50415,3.958,17.875,-36856,-10.174,15.402,702,709,4943
2010,331,3497,4384,349638,363736,215,4.821,367,8.229,21398,4089,17309,1.124,5.883,49490,10347,39143,2.845,13.606,-28092,-7.723,11.766,231,232,4059
2010,332,49263,53208,1279716,1338879,2265,4.161,4705,8.644,99688,23038,76650,1.721,7.446,218196,47400,170796,3.540,16.297,-118508,-8.851,14.891,3143,3155,23290
2010,333,20827,23128,929108,980644,1066,4.530,1871,7.951,59736,16641,43095,1.697,6.092,162035,29411,132624,2.999,16.523,-102299,-10.432,12.183,1249,1255,11818
2010,334,10911,12483,875451,912710,824,6.533,1085,8.602,65322,15120,50202,1.657,7.157,138864,31480,107384,3.449,15.214,-73542,-8.058,14.314,703,708,7940
2010,335,4764,5547,326588,341516,302,5.384,427,7.612,18500,4176,14324,1.223,5.417,48415,11455,36960,3.354,14.176,-29915,-8.759,10.834,259,265,2361
2010,336,9173,11154,1205786,1237998,789,6.969,1124,9.928,110536,23996,86540,1.938,8.929,175911,43548,132363,3.518,14.209,-65375,-5.281,17.857,724,739,13332
2010,337,15520,16091,344311,364596,1018,6.077,2342,13.980,28619,7259,21360,1.991,7.850,69136,21078,48058,5.781,18.962,-40517,-11.113,15.699,1691,1695,11159
2010,339,24999,26302,555952,572885,1828,6.862,2505,9.403,44034,10294,33740,1.797,7.686,78022,23868,54154,4.166,13.619,-33988,-5.933,15.373,1845,1851,10432
2010,423,157549,226003,3141659,3230969,16452,7.221,20089,8.818,326786,114949,211837,3.558,10.114,505655,141006,364649,4.364,15.650,-178869,-5.536,20.228,12112,12670,67184
2010,424,88919,119128,2161632,2185044,9785,8.189,10518,8.802,230051,67343,162708,3.082,10.528,276823,84219,192604,3.854,12.669,-46772,-2.141,21.057,7064,7230,40658
2010,425,39123,41339,297411,294030,4772,11.411,5735,13.713,66260,32274,33986,10.976,22.535,57854,21626,36228,7.355,19.676,8406,2.859,39.352,4158,4189,15453
2010,441,77328,110969,1628439,1638133,7108,6.336,9550,8.512,175786,55124,120662,3.365,10.731,196025,78783,117242,4.809,11.966,-20239,-1.235,21.462,6835,7045,56033
2010,442,35234,51636,426564,436723,3351,6.323,6070,11.454,50946,17533,33413,4.015,11.666,71252,25103,46149,5.748,16.315,-20306,-4.650,23.331,4104,4464,17276
2010,443,25372,46253,425772,445905,5333,11.325,7009,14.884,66353,28672,37681,6.430,14.881,102682,69669,33013,15.624,23.028,-36329,-8.147,29.761,3050,4441,58079
2010,444,53340,79658,1206779,1212795,3502,4.331,5907,7.305,101369,22249,79120,1.835,8.358,115481,29534,85947,2.435,9.522,-14112,-1.164,16.717,3730,3876,15490
2010,445,99683,133569,2814981,2830131,13452,10.144,11522,8.689,249749,101647,148102,3.592,8.825,280366,73068,207298,2.582,9.906,-30617,-1.082,17.649,8536,8681,38914
2010,446,39056,85904,991020,986663,5744,6.703,5314,6.201,97447,29965,67482,3.037,9.876,88210,26657,61553,2.702,8.940,9237,0.936,17.880,2866,3026,13584
2010,447,61796,107730,853587,854327,7471,6.925,7792,7.222,116021,41655,74366,4.876,13.580,117595,42548,75047,4.980,13.765,-1574,-0.184,27.161,4862,5171,23739
2010,448,54562,139465,1529909,1532326,9943,7.064,12506,8.885,215796,80996,134800,5.286,14.083,218859,77984,140875,5.089,14.283,-3063,-0.200,28.166,6233,7411,32904
2010,451,30005,44942,524061,529627,3400,7.465,4612,10.126,66967,18394,48573,3.473,12.644,77733,21280,56453,4.018,14.677,-10766,-2.033,25.288,3050,3360,12519
2010,452,7098,44413,2790937,2850719,2375,5.397,1562,3.549,119122,42915,76207,1.505,4.179,236223,15601,220622,0.547,8.286,-117101,-4.108,8.357,919,956,3146
2010,453,75293,100561,717875,724983,8661,8.492,11529,11.303,94628,37008,57620,5.105,13.052,109321,36934,72387,5.094,15.079,-14693,-2.027,26.105,8402,8781,26374
2010,454,43678,51178,542598,547371,5473,10.675,5651,11.023,71878,26139,45739,4.775,13.131,81728,26670,55058,4.872,14.931,-9850,-1.800,26.263,4197,4270,17479
2010,481,2338,4722,416923,428146,486,10.091,674,13.995,44594,7388,37206,1.726,10.416,67282,34308,32974,8.013,15.715,-22688,-5.299,20.831,254,262,1236
2010,483,1086,1523,63419,65396,148,9.676,161,10.526,5318,1800,3518,2.752,8.132,9416,1880,7536,2.875,14.398,-4098,-6.266,16.264,108,109,1075
2010,484,79792,93210,1263144,1293193,11545,12.184,14634,15.444,164907,54147,110760,4.187,12.752,222978,68830,154148,5.322,17.242,-58071,-4.491,25.504,10076,10167,40522
2010,485,13627,16374,439590,438259,2036,12.478,1922,11.779,54761,21838,32923,4.983,12.495,52444,17779,34665,4.057,11.966,2317,0.529,23.933,1343,1347,8943
2010,486,197,2967,44957,44754,227,7.757,146,4.989,8402,1192,7210,2.663,18.774,7973,1403,6570,3.135,17.815,429,0.959,35.630,13,13,101
2010,487,1717,1819,20651,21082,252,13.707,291,15.828,3124,941,2183,4.464,14.818,4059,1642,2417,7.789,19.253,-935,-4.435,29.637,179,179,1094
2010,488,28434,38444,582108,593255,4048,10.507,4213,10.935,79737,32501,47236,5.478,13.441,102115,31639,70476,5.333,17.213,-22378,-3.772,26.881,2519,2613,14202
2010,492,6790,12125,516747,531667,1181,9.505,1782,14.341,27928,8176,19752,1.538,5.253,57435,18917,38518,3.558,10.803,-29507,-5.550,10.506,911,945,5076
2010,493,6843,14109,668183,675501,1101,7.779,1189,8.401,75657,25841,49816,3.825,11.200,89528,23558,65970,3.487,13.254,-13871,-2.053,22.400,417,451,5623
2010,511,18426,26677,909255,935198,1909,7.026,2898,10.666,83173,34610,48563,3.701,8.894,135324,37710,97614,4.032,14.470,-52151,-5.576,17.787,1559,1608,12384
2010,512,15149,18843,317506,322588,2555,13.487,2758,14.558,40635,16291,24344,5.050,12.597,51041,14194,36847,4.400,15.822,-10406,-3.226,25.193,1733,1763,7503
2010,515,4484,9637,261979,266484,777,8.164,538,5.653,22512,9139,13373,3.429,8.448,30702,8553,22149,3.210,11.521,-8190,-3.073,16.896,291,294,3650
2010,517,8432,48773,1115958,1147810,5205,10.564,6202,12.587,116326,50689,65637,4.416,10.135,177689,71515,106174,6.231,15.481,-61363,-5.346,20.269,1097,1125,6218
2010,518,7905,11876,391430,394739,1450,12.186,1496,12.572,76423,25742,50681,6.521,19.360,82719,26148,56571,6.624,20.955,-6296,-1.595,38.721,694,713,6807
2010,519,6244,7783,137865,139852,1305,17.151,957,12.577,28947,15073,13874,10.778,20.698,32763,6753,26010,4.829,23.427,-3816,-2.729,41.397,637,638,2811
2010,521,12,47,18192,18484,D,D,D,D,343,D,338,D,1.856,933,D,874,D,5.048,-590,-3.192,3.711,D,D,D
2010,522,41294,194153,2754456,2807696,12186,6.147,20392,10.286,350571,112808,237763,4.018,12.486,454175,149418,304757,5.322,16.176,-103604,-3.690,24.972,5807,6766,38279
2010,523,48937,84486,869236,896430,11912,14.077,12177,14.390,158958,69231,89727,7.723,17.732,213034,69497,143537,7.753,23.765,-54076,-6.032,35.465,4550,4647,16985
2010,524,123901,164467,2269026,2312146,14928,9.015,17170,10.369,254860,105163,149697,4.548,11.023,341620,112683,228937,4.874,14.775,-86760,-3.752,22.045,8131,8276,25722
2010,525,609,624,6397,6155,129,20.204,158,24.745,1423,959,464,15.581,23.119,956,505,451,8.205,15.532,467,7.587,31.064,124,124,336
2010,531,200076,248016,1397296,1409074,30497,12.324,29383,11.874,227600,112385,115215,7.976,16.152,249901,99386,150515,7.053,17.735,-22301,-1.583,32.305,19158,19471,55682
2010,532,21862,52950,505572,530062,3619,6.528,8594,15.502,59325,22110,37215,4.171,11.192,109658,56406,53252,10.641,20.688,-50333,-9.496,22.384,2454,2580,11170
2010,533,1980,2065,28650,30298,235,11.347,247,11.927,4098,1553,2545,5.126,13.526,7253,3983,3270,13.146,23.939,-3155,-10.413,27.051,173,173,1509
2010,541,644190,728402,7723625,7765226,86939,11.924,88355,12.118,1171693,448538,723155,5.776,15.089,1257655,405991,851664,5.228,16.196,-85962,-1.107,30.178,57126,57716,213636
2010,551,26850,50068,2837069,2842990,4115,8.168,4736,9.401,395550,125873,269677,4.427,13.913,406385,115438,290947,4.060,14.294,-10835,-0.381,27.826,913,983,15674
2010,561,254995,308180,8272110,8269089,38408,12.372,42932,13.829,1583247,441381,1141866,5.338,19.147,1578605,498198,1080407,6.025,19.090,4642,0.056,38.181,25790,26322,243338
2010,562,15871,20602,355797,358727,1895,9.226,1771,8.622,46573,18131,28442,5.054,12.983,52886,16800,36086,4.683,14.743,-6313,-1.760,25.966,1118,1143,8717
2010,611,70963,81627,3265393,3226998,8817,10.891,7474,9.232,294092,73277,220815,2.271,9.113,217245,50024,167221,1.550,6.732,76847,2.381,13.464,5162,5218,32635
2010,621,443012,533454,6148987,6091081,42339,8.017,31711,6.004,819390,292135,527255,4.796,13.452,703440,201579,501861,3.309,11.549,115950,1.904,23.097,21632,22119,116926
2010,622,3592,6578,5629262,5621006,173,2.641,120,1.832,185684,37493,148191,0.667,3.303,170727,24293,146434,0.432,3.037,14957,0.266,6.075,67,67,13983
2010,623,33833,77145,3231389,3205868,6255,8.232,3941,5.186,315487,134309,181178,4.189,9.841,263406,74199,189207,2.314,8.216,52081,1.625,16.433,1770,1877,35392
2010,624,108778,150438,2722575,2690763,14295,9.566,12292,8.226,385459,123476,261983,4.589,14.325,319783,83051,236732,3.087,11.884,65676,2.441,23.769,8276,8550,49717
2010,711,31265,32082,425321,427141,4592,14.254,4861,15.089,63822,21253,42569,4.976,14.942,67636,19514,48122,4.569,15.835,-3814,-0.893,29.883,3138,3151,13959
2010,712,6310,6793,126138,127386,328,4.837,303,4.469,10051,3028,7023,2.377,7.890,12706,2602,10104,2.043,9.974,-2655,-2.084,15.780,185,185,1796
2010,713,52487,60585,1443644,1448396,6295,10.363,6613,10.887,169843,67645,102198,4.670,11.726,180005,50384,129621,3.479,12.428,-10162,-0.702,23.453,5039,5106,38845
2010,721,45590,57011,1821933,1836201,4695,8.272,4189,7.380,188120,87106,101014,4.744,10.245,216093,57121,158972,3.111,11.768,-27973,-1.523,20.490,2701,2740,31276
2010,722,379689,530538,9483196,9542426,59088,11.208,52371,9.934,1320307,687665,632642,7.206,13.836,1430362,483351,947011,5.065,14.990,-110055,-1.153,27.672,39426,40444,334548
2010,811,178130,194755,1155083,1170466,16401,8.374,18595,9.494,159374,62625,96749,5.350,13.616,190099,63755,126344,5.447,16.241,-30725,-2.625,27.233,13031,13186,39971
2010,812,151871,189440,1306023,1309289,20495,10.835,19920,10.531,200750,87754,112996,6.702,15.333,206840,84199,122641,6.431,15.798,-6090,-0.465,30.665,13979,14181,53259
2010,813,282413,291314,2731669,2741408,15402,5.302,13780,4.743,263751,55349,208402,2.019,9.621,283577,45192,238385,1.648,10.344,-19826,-0.723,19.242,8943,9002,29652
2011,113,7583,7723,53289,53361,801,10.314,887,11.422,8250,2420,5830,4.535,15.461,8335,2782,5553,5.214,15.620,-85,-0.159,30.921,630,630,2059
2011,114,1383,1394,7547,7485,230,16.329,259,18.388,1545,568,977,7.589,20.643,1384,622,762,8.311,18.492,161,2.151,36.983,149,149,347
2011,115,8170,8714,92743,91928,994,11.393,1016,11.645,14491,4432,10059,4.821,15.764,12914,3984,8930,4.334,14.048,1577,1.715,28.096,697,697,2751
2011,211,5789,7160,114172,110972,707,9.962,581,8.187,19303,6649,12654,5.992,17.395,12884,3888,8996,3.504,11.610,6419,5.784,23.220,379,386,1544
2011,212,3625,6190,199120,196430,448,7.225,469,7.564,23843,5214,18629,2.654,12.138,18278,4290,13988,2.184,9.305,5565,2.833,18.610,286,298,2554
2011,213,9519,11895,335449,310782,1654,14.210,1144,9.828,90426,21462,68964,6.906,29.096,40742,12300,28442,3.958,13.110,49684,15.987,26.219,739,742,6210
2011,221,5436,17144,642280,642466,990,5.761,1073,6.244,48163,17624,30539,2.743,7.497,48676,16271,32405,2.533,7.576,-513,-0.080,14.993,198,206,1033
2011,236,154809,157559,1086174,1116492,26688,16.630,32528,20.269,224342,81768,142574,7.324,20.093,284434,100627,183807,9.013,25.476,-60092,-5.382,40.187,20703,20763,63499
2011,237,34330,36933,833011,839505,3390,9.036,4558,12.149,145479,28113,117366,3.349,17.329,157420,31559,125861,3.759,18.752,-11941,-1.422,34.658,3021,3035,17664
2011,238,353323,360023,3249887,3307697,44451,12.165,55177,15.101,600228,148794,451434,4.498,18.146,715478,199068,516410,6.018,21.631,-115250,-3.484,36.293,35387,35458,138345
2011,311,19542,23653,1421885,1423945,1921,8.178,1596,6.794,104605,21729,82876,1.526,7.346,108603,25218,83385,1.771,7.627,-3998,-0.281,14.692,1165,1166,12529
2011,312,3582,4190,144441,141965,567,14.003,285,7.039,18488,4922,13566,3.467,13.023,13482,3912,9570,2.756,9.497,5006,3.526,18.993,197,199,1149
2011,313,2053,2316,109787,109683,152,6.514,187,8.014,10563,2121,8442,1.934,9.631,10319,3071,7248,2.800,9.408,244,0.222,18.816,138,139,1217
2011,314,5439,5681,112228,112483,463,8.044,612,10.633,12134,2599,9535,2.311,10.787,12753,3920,8833,3.485,11.338,-619,-0.550,21.575,458,458,2547
2011,315,5763,5852,110946,113819,864,14.555,1032,17.385,17313,7092,10221,6.231,15.211,23004,9964,13040,8.754,20.211,-5691,-5.000,30.422,880,881,8106
2011,316,1008,1048,28405,27748,93,8.757,121,11.394,4079,591,3488,2.130,14.700,2684,1138,1546,4.101,9.673,1395,5.027,19.346,95,95,371
2011,321,11539,13275,345747,348882,859,6.370,1280,9.492,36779,8028,28751,2.301,10.542,42812,15298,27514,4.385,12.271,-6033,-1.729,21.084,893,907,8164
2011,322,2804,4392,362049,363660,150,3.375,255,5.737,22025,5061,16964,1.392,6.056,25293,10985,14308,3.021,6.955,-3268,-0.899,12.113,149,151,2535
2011,323,25342,26654,481125,490693,1499,5.514,2563,9.428,36895,8455,28440,1.723,7.519,55853,21207,34646,4.322,11.382,-18958,-3.864,15.038,2028,2041,12629
2011,324,972,2113,98229,98691,108,5.061,150,7.029,5468,1235,4233,1.251,5.541,6464,1081,5383,1.095,6.550,-996,-1.009,11.081,69,69,427
2011,325,9005,12483,725192,725608,795,6.366,805,6.446,56954,13207,43747,1.820,7.849,57915,12359,45556,1.703,7.982,-961,-0.132,15.698,532,551,5569
2011,326,9686,12394,685540,675916,538,4.313,700,5.611,69595,10477,59118,1.550,10.296,50323,16696,33627,2.470,7.445,19272,2.851,14.890,445,451,6737
2011,327,9205,14772,339032,341906,742,4.955,1149,7.673,31289,5244,26045,1.534,9.151,36976,8935,28041,2.613,10.815,-5687,-1.663,18.303,615,646,4309
2011,331,3482,4381,371347,361087,248,5.665,241,5.505,38603,4354,34249,1.206,10.691,18315,4976,13339,1.378,5.072,20288,5.619,10.144,167,169,2139
2011,332,49107,53015,1331201,1304719,2919,5.488,3270,6.148,166557,27352,139205,2.096,12.766,113220,30204,83016,2.315,8.678,53337,4.088,17.355,2303,2314,16889
2011,333,20708,23008,970848,949473,1275,5.532,1352,5.866,111341,15348,95993,1.616,11.727,68068,22834,45234,2.405,7.169,43273,4.558,14.338,943,954,8996
2011,334,10839,12361,870782,868034,838,6.756,923,7.441,76693,12959,63734,1.493,8.835,71662,21474,50188,2.474,8.256,5031,0.580,16.511,632,633,7461
2011,335,4729,5488,331410,328918,345,6.257,397,7.200,30638,6804,23834,2.069,9.315,25535,10072,15463,3.062,7.763,5103,1.551,15.527,254,254,2486
2011,336,9060,10972,1206610,1191841,727,6.569,917,8.286,126160,18738,107422,1.572,10.585,97653,25790,71863,2.164,8.193,28507,2.392,16.387,598,614,7247
2011,337,14807,15351,334531,339699,1071,6.794,1896,12.028,32291,6196,26095,1.824,9.506,42647,13982,28665,4.116,12.554,-10356,-3.049,19.012,1381,1389,8578
2011,339,24774,26053,557493,555808,2002,7.640,2302,8.785,56406,12979,43427,2.335,10.148,53083,16360,36723,2.943,9.551,3323,0.598,19.101,1718,1724,9089
2011,423,156589,226892,3174971,3162408,17554,7.740,17381,7.663,397038,118341,278697,3.742,12.555,371323,135762,235561,4.293,11.742,25715,0.813,23.484,10798,11241,57575
2011,424,88144,119098,2164622,2160499,10073,8.456,10122,8.497,244447,76379,168068,3.535,11.314,237330,72310,165020,3.347,10.985,7117,0.329,21.970,6759,6907,36720
2011,425,38366,40680,299064,297329,4655,11.368,5192,12.679,48413,14416,33997,4.849,16.283,44199,16516,27683,5.555,14.865,4214,1.417,29.731,3909,3941,12672
2011,441,75896,109987,1658585,1643053,7093,6.425,7912,7.167,185956,55742,130214,3.393,11.318,155044,53717,101327,3.269,9.436,30912,1.881,18.873,5814,6001,40767
2011,442,33381,49739,422550,423606,3535,6.989,5223,10.326,55578,17245,38333,4.071,13.120,57699,19834,37865,4.682,13.621,-2121,-0.501,26.240,3523,3784,12262
2011,443,24682,47523,440597,433074,6200,13.249,4746,10.142,71424,34585,36839,7.986,16.492,55620,18478,37142,4.267,12.843,15804,3.649,25.686,3024,3349,12300
2011,444,51562,77818,1194000,1199412,3568,4.538,5174,6.581,86330,19540,66790,1.629,7.198,97120,22075,75045,1.840,8.097,-10790,-0.900,14.395,3486,3671,14944
